Title,Artist,Album,TrackURI
一千個傷心的理由,張學友,真愛 新曲 + 真正精選,spotify:track:2qGihe72sYAOwt2w5EjtNp
我真的受傷了,張學友,學友．熱,spotify:track:5cN75zXR3M4si2toC2eF5C
分手總要在雨天,張學友,真情流露-張學友,spotify:track:6oNcphQ4QKhOK6QYgDmoht
是否我真的一無所有,王傑,是否我真的一無所有,spotify:track:34PMaFWx06OD8ZAB8saXGt
輸了你贏了世界又如何,優客李林,捍衛愛情,spotify:track:7jqrgcmsmzJCPglfLEb3zG
鬼迷心竅,李宗盛,滾石香港黃金十年-李宗盛精選,spotify:track:0KbPM4avkXu7RHal3cxiwk
當愛已成往事,林憶蓮;李宗盛,滾石香港黃金十年-李宗盛精選,spotify:track:4RQebOri1HCmrfG3osSnQz
飄洋過海來看你 - Live,李宗盛,李宗盛 「既然青春留不住-還是做個大叔好」演唱會巡迴影音紀錄 LIVE,spotify:track:1wmLghW1iAYsM6PfOdJGGV
我是一隻小小鳥,任賢齊;李宗盛,任賢齊 & Friends,spotify:track:0nfvMo3jCT6At0frJNSz20
我終於失去了你,李宗盛,李宗盛的理性與感性作品音樂會,spotify:track:0CDR9uoiX1VLhl1mlQEx9o
跳上車子離開傷心的台北,動力火車,跳上車子離開傷心的台北,spotify:track:4KNoT7yW6HP5sYWGZuAJPq
那就這樣吧,動力火車,百萬全紀錄 新歌+精選,spotify:track:3uVhMMWcjki6lisId77Wks
為你我受冷風吹,林憶蓮,"Love, Sandy",spotify:track:1Im37MwbQ7VwHzgsFRSPEW
繼續轉動,動力火車,繼續轉動,spotify:track:0QjNyNlGmUcPRUHXQL7fEb
我很好騙,動力火車,我很好騙,spotify:track:5VJV7hZSVV81OrQN3VDmfM
無情的情書,動力火車,無情的情書,spotify:track:2VBVpi1MoMMFU2RGhpxgyy
除了愛你還能愛誰,動力火車,無情的情書,spotify:track:5Ln2JT7Bq1OnlN29pvF0li
外套,動力火車,Man,spotify:track:40Miw1dxBDJcpSWOkmMYzz
那個女孩,陶喆,再見你好嗎,spotify:track:5KAj4dlgRqroC9AQGvpTpc
早安，晨之美！,盧廣仲,盧廣仲 Good Morning & Good Evening 小巨蛋演唱會,spotify:track:7lElpuySb2IiGr9fB91epq
大人中,盧廣仲,大人中,spotify:track:2JJu8J1kvXs2GbUpQVbZ47
烏梅子醬,李榮浩,縱橫四海,spotify:track:4p9jbhD6N7HpuECGusu6iT
烏梅子醬,李榮浩,烏梅子醬,spotify:track:7gxBUjMQY9iAozVktMKEp7
雙刀,周杰倫,葉惠美,spotify:track:5eAnkL0t2hnAf5SDgdKO1g
軌跡,周杰倫,尋找周杰倫EP,spotify:track:4KENiBmHZ4cxn1KcK5TShe
不該 (with aMEI),周杰倫;張惠妹,周杰倫的床邊故事,spotify:track:7LyCtbxher5m97MImn5M3l
同一種調調,周杰倫,葉惠美,spotify:track:01ZipdwjXSMxthku8Q8WZy
蛇 舞,周杰倫,魔杰座,spotify:track:6S88g7dif4IwDyPibkRlPh
傻笑 (feat. Cindy Yen),周杰倫;袁詠琳,十二新作,spotify:track:1VLe4Z4DPXVPebrXeHGbjr
煙花易冷,周杰倫,跨時代,spotify:track:0UY2GoaZvTI29l64yp8yAK
愛情懸崖,周杰倫,葉惠美,spotify:track:0g45bXWzbqWWqhLbB2YYTi
無盡的思念,林俊傑,編號 89757,spotify:track:0nuAkvDgcbRdYAlf0iuoLa
美人魚,林俊傑,第二天堂,spotify:track:2ahydS3UcOoAF2usK3I1ph
木乃伊,林俊傑,編號 89757,spotify:track:6Wh1EYeyKbJ11o1kDCmzzY
分生,張惠妹,阿密特意識專輯,spotify:track:1e2IEGsbJHw0JNQVEdDlST
夢見鐵達尼,張惠妹,牽手,spotify:track:2mNkqAKN0kVjgLrrFQw8OD
天黑請閉眼,陳零九;邱鋒澤,第四象限,spotify:track:1Tf5PcIbUcYhhjZIrQFybB
你講的話,江蕙,遠走高飛,spotify:track:0ITqAC19p1USXCh6wtKkDb
老鼠愛大米,香香,老鼠愛大米,spotify:track:1KJbNvxzdjo9EWMDSYClbW
披星戴月的想你,告五人,我肯定在幾百年前就說過愛你,spotify:track:7tgzj2IqzSgUpxUhjmcF5m
知足(07'最知足版),五月天,離開地球表面,spotify:track:0LfJz5nmfKopvdwm5rV1l2
在這座城市遺失了你 (戲劇《他們創業的那些鳥事》插曲),告五人,運氣來得若有似無,spotify:track:1Ytgo9ipdlTsf6wlg6sXf3
唯一 (三立/台視戲劇《戀愛是科學》插曲),告五人,運氣來得若有似無,spotify:track:19fp9nI0tq0lcBl7XoCHAb
好不容易 (《華燈初上》片尾曲),告五人,好不容易,spotify:track:6jNy9WM3zyvG9E5bdVALl8
愛人錯過,告五人,我肯定在幾百年前就說過愛你,spotify:track:27FOde2nUw0pFuj7hlPbaS
醜人多作怪 (《新斗羅大陸》手遊半週年主題曲),告五人,運氣來得若有似無,spotify:track:5nVrrh7PIybgCb7SoM5IZB
永遠的畫面,張惠妹,真實 (Remastered),spotify:track:55gMkp9Yxq8Lj9V7qHu4o7
也許明天,張惠妹,也許明天,spotify:track:6W9X9NJSY8GeWGcuMP0y97
了不起,張惠妹,真實 (Remastered),spotify:track:7niiTu86N26fqdfn3fbQz8
瞬間,張惠妹,真實 (Remastered),spotify:track:7f3s1WeSUVrxD8hXIUHILj
讓每個人都心碎,張惠妹,不顧一切,spotify:track:16JOdq8sX3VRPZUCGiaYLx
我為什麼那麼愛你,張惠妹,勇敢,spotify:track:4ecOo9FwfJTdcUNfF4Mj2v
勇敢,張惠妹,勇敢,spotify:track:51Stp1ua94mBRxfwDKsflc
靈魂盡頭 - 電影《小時代4：靈魂盡頭》主題曲,張惠妹,靈魂盡頭 (電影「小時代4：靈魂盡頭」主題曲),spotify:track:4oQB7SgmUPKpCpODUQBU8y
不像個大人,張惠妹,我要快樂 (Deluxe Version),spotify:track:3TAQgEg0QpjRuFF7IYJD6C
Yes Or No,張惠妹,發燒,spotify:track:6LHmsp9gQKIZiDMYfuNdQj
薇多莉亞的秘密,張惠妹,Star,spotify:track:1pg4NxgjjbLGqqlvAoWnHe
不要亂說,張惠妹,我要快樂 (Deluxe Version),spotify:track:0lTPKc4aAfGGOQkAq6SK8r
So Good,張惠妹,Star,spotify:track:4cAAnMM5rDVH90Hxkq3UvG
我要飛,張惠妹,妹力新世紀,spotify:track:50Mdb930UFEELMqbTwaFoj
你想幹什麼,張惠妹,AMIT2,spotify:track:217E07aG7LFwHaQMOYsRv4
孤單tequila,張惠妹,Bad Boy,spotify:track:1nacbeEx8idtrXLiTYA66c
牙買加的檳榔,張惠妹,AMIT2,spotify:track:3iQhUuLCb1AOvA5QHHIuVt
Bad Boy,張惠妹,Bad Boy,spotify:track:0Wey6kYwllTZvkvq0DZLVx
血腥愛情故事,張惠妹,AMIT2,spotify:track:5GpTqiVlGhtFiYGDtyUBv0
藍天,張惠妹,牽手,spotify:track:0jLLdF4aryvlj6EOmtwTvM
傲嬌,張惠妹;艾怡良;徐佳瑩,偷故事的人,spotify:track:4gVXW46MPyfbnAGteNDZRZ
High High High,張惠妹,牽手,spotify:track:2xvcj8Xcts0FQjtHKbfpTr
當我開始偷偷地想你,張惠妹,我可以抱你嗎?愛人,spotify:track:4Efny2kMbSjjzvc0Yumtnn
你說了算,張惠妹;瘦子E.SO,偷故事的人,spotify:track:4J319m0DG9yuiVWYuTDS0c
無悔,張惠妹,我可以抱你嗎?愛人,spotify:track:2dFwCFw3QtHIifMkNipW3G
永遠的快樂,張惠妹,Star,spotify:track:17dzpoPX3DopwnZCfoNK4n
離別總是那麼突然,張惠妹,離別總是那麼突然,spotify:track:3GA0mzpusqiNCeUZuPDqjg
過不去,張惠妹,也許明天,spotify:track:5yAl4W22sJnLqljavYjfYw
渴了,張惠妹,你在看我嗎,spotify:track:3BtosJJbuQo6xvNUiGiFWx
不該,周杰倫;張惠妹,周杰倫的床邊故事,spotify:track:3mf3pzDv9DCO0QDVh7bUL4
因為你沒說,張惠妹;Darren S @ Atomic Studios Pte Ltd. in Singapore,真實,spotify:track:0fcrzanjlNgOE7dnhgQOsk
三天三夜,張惠妹,我可以抱你嗎?愛人,spotify:track:2mXqcNCW1IAB88Y7Hz9zsz
彩虹,張惠妹,阿密特意識專輯,spotify:track:7IsdzMn6y2yGKuWOjpVL4l
偏執面,張惠妹;蛋堡,偏執面,spotify:track:6p65VtyQYPJLEY6uJmCaAz
開門見山,張惠妹,阿密特意識專輯,spotify:track:6THYwd4gu6pGmgcGJBqSKg
彩虹,動力火車,就是紅光輝全記錄,spotify:track:5IkhoLaasyG1yk43K5rePD
當,動力火車,就是紅光輝全記錄,spotify:track:2jKFpsM0gSWX76MUg67dQz
忠孝東路走九遍,動力火車,忠孝東路走九遍,spotify:track:5vdLbWLiR9dH7uWoFQH6cf
我很好騙,動力火車,都是因為愛,spotify:track:69AvckyixY1AIGRYDZ1QnO
簡簡單單,林俊傑,他是…JJ林俊傑,spotify:track:1241lWiYw1251nwZA9Xds1
黑色幽默,周杰倫,同名專輯,spotify:track:04HnGb2FEhqot5FVI43jmB
花海,周杰倫,魔杰座,spotify:track:7wnWwPBdLCjlPlxqDXJ44w
止戰之殤,周杰倫,七里香,spotify:track:6OQQjrfT6AqGD1HDEDBmJw
亂舞春秋,周杰倫,七里香,spotify:track:2OfI4WV2gub5WLJMzCr1Es
爸 我回來了,周杰倫,范特西,spotify:track:0992dBMcypT7lgWWk8xU5Q
反方向的鐘,周杰倫,同名專輯,spotify:track:6jD9U3FMarNgPXSszOboeO
印地安老斑鳩,周杰倫,同名專輯,spotify:track:59KbQwOQzaCaXII7FlbdUo
飛鳥與魚,齊豫,滾石香港黃金十年-齊豫精選,spotify:track:3C0UbJ6L1GT9LhzN6QBQZC
橄欖樹,齊豫,橄欖樹,spotify:track:0y58OaDt2n4Z3e9TN7Lqne
秘密,Shadya Lan,一號創作專輯 秘密,spotify:track:7GFjqrjTJOD7irQ9rRpJ47
街角的祝福,戴佩妮,Just Sing It,spotify:track:1M5MN2PnMtf7YhnqukD4xa
痴心絕對,李聖傑,痴心絕對,spotify:track:0D0n4q2o54VTOmDJdL6ikY
愛我還是他,陶喆,太平盛世,spotify:track:13bw75oRjvxMv9VGIeM32i
絲路,梁靜茹,絲路,spotify:track:3n1pQaVXdH9KGW8z2BbqAP
崇拜,梁靜茹,崇拜,spotify:track:5cgKQimJa7KTXzFkRWClhk
會呼吸的痛,梁靜茹,崇拜,spotify:track:5IgElbSREzVyqgf1OCuKJd
沒有如果,梁靜茹,別再為他流淚,spotify:track:1G9MmoUjo5nC5lB7paaG0l
慢冷,梁靜茹,我好嗎? - 太陽如常升起,spotify:track:3NNDJfWMGHuNpvHWTImmlW
海枯石爛,王儷婷,Romance,spotify:track:1sDQnmtrnVLcu6d9BlQl7P
"完 ,（首唱於XIANG YU YI YANG線上演唱會）[Live]",林宥嘉,"完 ,（首唱於XIANG YU YI YANG線上演唱會）[Live]",spotify:track:4MVBHALfwiy44u5s4Y1TY0
最想見到你 (三立華劇《跟鯊魚接吻》插曲),白安,44天,spotify:track:0MG4aGAIEBKffiFRjZYCZi
軌跡,周杰倫,尋找周杰倫,spotify:track:2PHJSiIQQgVAuHqSxEp6F9
忽然之間,莫文蔚,就是莫文蔚,spotify:track:1VY48jCBWuapKl0N5MXoJD
思念是一種病,張震嶽;蔡健雅,OK,spotify:track:5JaPBs2aQjEfLwM5kVb4jq
惡作劇,王藍茵,惡作劇之吻,spotify:track:643hRiTY9vzD6P0cWO8UP3
我知道,BY2,TWINS,spotify:track:7iXPSlDdL0EQwPFtUR8ye1
孤單北半球,林依晨,愛情合約 電視原聲帶,spotify:track:7tzPzs6GUueoIaZHBgN1rG
一個人想著一個人,曾沛慈,終極一班2 (電視原聲帶),spotify:track:3n3zzFH7zzO0gJNaw4RKSm
是非題,范瑋琪,哲學家,spotify:track:0qkMJO5YJRU22PATHZsH1U
聲聲慢,鄧福如 AFÜ,原來如此!!,spotify:track:4XVX6tUUOzTFklf9IAJiEn
橘子汽水,南拳媽媽,2號餐,spotify:track:0f0BaT2NwtV3ao4nPxLus0
I Believe,范逸臣,范逸臣第一張個人專輯,spotify:track:7BPtIXCBWvbl1HqEosWvmK
你被寫在我的歌裡,蘇打綠;陳嘉樺,你在煩惱什麼,spotify:track:7ovUSP7jWkzWR2SHptYJfd
早安，晨之美！,盧廣仲,100種生活,spotify:track:6OgQdKGX6MPKBJG4NDg78W
對的人,戴愛玲,為愛做的傻事,spotify:track:0tsEr5a7QUap42Rm55Nief
青春住了誰,楊丞琳,青春住了誰,spotify:track:0Lww2fFya6gBOuhXieRVOh
遇見,孫燕姿,The Moment,spotify:track:3xJK8ywApYVEYIDhymYMC6
好久不見,陳奕迅,認了吧,spotify:track:7LHaRfgjJzOEzvnAZVxxtR
INVU,太妍,INVU - The 3rd Album,spotify:track:7rXcCpIAoOUCydkVDMcoPV
愧,朱俐靜,女神Miu朱俐靜 存在的力量,spotify:track:13flkQMdp03vr8IM2R1xUb
Weekend,太妍,INVU - The 3rd Album,spotify:track:0n1jo6k1GUzyrcXW2aS0iL
原來你什麼都不要,張惠妹,姊妹,spotify:track:6zwxo8EQqCf9jV3i710vFf
熊麻吉,八三夭;卓文萱;林凡;孫盛希,大逃殺,spotify:track:76s5CpLgkXsFEhAqwPeD5V
男人女人,許茹芸,北緯66度,spotify:track:0hv3W4IjHmQVAlFqawHUa1
追夢人,鳳飛飛,鳳飛飛 歌唱生涯回憶錄 特別收錄1,spotify:track:7dgxGWcXMrRZJeBi9VaFr4
來生緣,劉德華,傳奇 - 一起走過的日子,spotify:track:3CEY5RlwCciRAZUPQEGfO3
夢醒時分,伍佰,單程車票,spotify:track:51fGtLs5vdK2NOumVhMXru
世界末日,周杰倫,范特西EP,spotify:track:2bqfaPAd9nxnFaiguO1tDH
一百萬個可能,克麗絲叮,一百萬個可能,spotify:track:2HmRjsswgcKVjIhM8LzKrg
一百种孤独的理由,郭美美,你的名字,spotify:track:6oUZpsTiEgAsUWkE1ZLClu
